DATETIME,LMP_kWh,E,Charge,DATETIME,Cumulative Additive Revenue
2018-08-11 19:00:00,0.07186296999999998,1.4000000059500066,-1.4008138117929616e-09,2018-08-11 19:00:00,96.84497405944558
2018-08-11 20:00:00,0.08850976999999999,1.400000004549294,2.8816183933708952e-08,2018-08-11 20:00:00,96.84497406199608
2018-08-11 21:00:00,0.09077955,1.4000000333656022,-3.0158768672822706e-08,2018-08-11 21:00:00,96.84497405925828
2018-08-11 22:00:00,0.11439403000000001,1.400000003206961,8.311558415685677e-09,2018-08-11 22:00:00,96.84497406020907
2018-08-11 23:00:00,0.12363813,1.4000000115186806,4.999999971629169,2018-08-11 23:00:00,97.46316470670135
2018-08-12 00:00:00,0.12096875,6.399999983148019,-3.7999999799004502,2018-08-12 00:00:00,97.00348345913277
2018-08-12 01:00:00,0.12430897,2.6000000032477395,4.999999977327106,2018-08-12 01:00:00,97.62502830631432
2018-08-12 02:00:00,0.13285626000000003,7.599999980575016,4.999999993629316,2018-08-12 02:00:00,98.28930960546793
2018-08-12 03:00:00,0.11803286999999998,12.599999974204502,2.362409508206636e-08,2018-08-12 03:00:00,98.28930960825636
2018-08-12 04:00:00,0.08315405,12.599999997828762,-3.78685238824801e-09,2018-08-12 04:00:00,98.28930960794146
2018-08-12 05:00:00,0.0704431,12.599999994042028,-5.4035069707454014e-08,2018-08-12 05:00:00,98.28930960413507
2018-08-12 06:00:00,0.06918074,12.599999940007057,-3.15486271465169e-08,2018-08-12 06:00:00,98.28930960195251
2018-08-12 07:00:00,0.06787064000000001,12.599999908458527,-4.99999984313616,2018-08-12 07:00:00,97.94995641259897
2018-08-12 08:00:00,0.06934283999999999,7.600000065322197,4.999999923456234,2018-08-12 08:00:00,98.2966706072912
2018-08-12 09:00:00,0.061604900000000004,12.59999998877826,-8.321230392898467e-09,2018-08-12 09:00:00,98.29667060677858
2018-08-12 10:00:00,0.05772971,12.599999980457117,-4.986941937636993e-08,2018-08-12 10:00:00,98.29667060389963
2018-08-12 11:00:00,0.054998490000000004,12.599999930587781,-4.999999953826299,2018-08-12 11:00:00,98.02167815643911
2018-08-12 12:00:00,0.05402425,7.599999976761269,-4.999999971032809,2018-08-12 12:00:00,97.75155690800403
2018-08-12 13:00:00,0.06734515,2.600000005728249,4.99999999292628,2018-08-12 13:00:00,98.08828265752766
2018-08-12 14:00:00,0.06558268,7.599999998654317,4.999999991532403,2018-08-12 14:00:00,98.41619605697232
2018-08-12 15:00:00,0.04892175,12.599999990186507,-1.1999989630328087,2018-08-12 15:00:00,98.35749000770258
2018-08-12 16:00:00,0.03385865,11.400001027153767,-4.999999994972397,2018-08-12 16:00:00,98.1881967578728
2018-08-12 17:00:00,0.04696486,6.400001032181439,-4.999999961299505,2018-08-12 17:00:00,97.95337245969037
2018-08-12 18:00:00,0.04899247,1.4000010708820034,-1.0058626205171648e-06,2018-08-12 18:00:00,97.95337241041068
2018-08-12 19:00:00,0.05015724,1.4000000650194517,-5.524325169185167e-08,2018-08-12 19:00:00,97.95337240763983
2018-08-12 20:00:00,0.057903750000000004,1.4000000097762706,3.561688623627713e-09,2018-08-12 20:00:00,97.95337240784608
2018-08-12 21:00:00,0.06358166,1.4000000133380404,1.5370510938662085e-08,2018-08-12 21:00:00,97.95337240882336
2018-08-12 22:00:00,0.06621963000000002,1.400000028708641,-2.5689308329624173e-08,2018-08-12 22:00:00,97.95337240712222
2018-08-12 23:00:00,0.09130077,1.4000000030194257,1.3494984145793982e-07,2018-08-12 23:00:00,97.95337241944324
2018-08-13 00:00:00,0.09184968,1.4000001379693954,-1.3356941379812602e-07,2018-08-13 00:00:00,97.95337240717494
2018-08-13 01:00:00,0.14410848999999998,1.4000000044001109,4.999999997839219,2018-08-13 01:00:00,98.67391485686355
2018-08-13 02:00:00,0.12999347,6.4000000022394845,4.999999996382157,2018-08-13 02:00:00,99.32388220639325
2018-08-13 03:00:00,0.10906086999999999,11.399999998621794,1.1999999989547803,2018-08-13 03:00:00,99.45475525027926
2018-08-13 04:00:00,0.07780960999999999,12.59999999757673,-3.485751498857769e-09,2018-08-13 04:00:00,99.45475525000803
2018-08-13 05:00:00,0.06499313000000001,12.599999994091085,-3.883921607672487e-09,2018-08-13 05:00:00,99.4547552497556
2018-08-13 06:00:00,0.05325621999999999,12.599999990207255,-4.999999981084759,2018-08-13 06:00:00,99.18847415076296
2018-08-13 07:00:00,0.06036315,7.60000000912317,4.999999975594609,2018-08-13 07:00:00,99.49028989928978
2018-08-13 08:00:00,0.05230413,12.599999984718453,-2.7241775231315497e-08,2018-08-13 08:00:00,99.49028989786493
2018-08-13 09:00:00,0.05052316,12.599999957476752,-1.2000050106838824,2018-08-13 09:00:00,99.42966185270934
2018-08-13 10:00:00,0.04986996,11.399994946792942,-4.999999884058815,2018-08-13 10:00:00,99.18031205849132
2018-08-13 11:00:00,0.05050784,6.399995062734195,-4.999995056558674,2018-08-13 11:00:00,98.92777310817387
2018-08-13 12:00:00,0.0627862,1.400000006175593,1.2000000027222548,2018-08-13 12:00:00,99.00311654834479
2018-08-13 13:00:00,0.09868343,2.6000000088979363,4.999999997890361,2018-08-13 13:00:00,99.4965336981366
2018-08-13 14:00:00,0.06952911,7.600000006788386,4.999999988768636,2018-08-13 14:00:00,99.8441792473557
2018-08-13 15:00:00,0.04574073,12.599999995557111,1.5308908035572233e-09,2018-08-13 15:00:00,99.84417924742573
2018-08-13 16:00:00,0.01973377,12.599999997088066,-5.011213035916233e-09,2018-08-13 16:00:00,99.84417924732684
2018-08-13 17:00:00,-0.028158070000000004,12.59999999207688,-4.99999999802444,2018-08-13 17:00:00,99.9849695972712
2018-08-13 18:00:00,0.00326634,7.599999994052456,-4.999999989038796,2018-08-13 18:00:00,99.968637897307
2018-08-13 19:00:00,0.010175440000000001,2.6000000050136745,-1.199999998626713,2018-08-13 19:00:00,99.95642736932098
2018-08-13 20:00:00,0.022032629999999997,1.4000000063869755,-3.5871638920011555e-09,2018-08-13 20:00:00,99.95642736924194
2018-08-13 21:00:00,0.05200728,1.4000000027998427,4.99999997413995,2018-08-13 21:00:00,100.21646376789703
2018-08-13 22:00:00,0.046154850000000004,6.3999999769396485,-4.999999974098612,2018-08-13 22:00:00,99.9856895190925
2018-08-13 23:00:00,0.07573803999999999,1.4000000028408905,-1.3104342241910735e-09,2018-08-13 23:00:00,99.98568951899325
2018-08-14 00:00:00,0.12521669,1.400000001530563,3.0158115965547426e-08,2018-08-14 00:00:00,99.98568952276955
2018-08-14 01:00:00,0.14223997,1.4000000316888546,4.999999994824762,2018-08-14 01:00:00,100.69688937203343
2018-08-14 02:00:00,0.16093906000000002,6.400000026513796,4.999999997728035,2018-08-14 02:00:00,101.50158467166777
2018-08-14 03:00:00,0.12760657,11.400000024242011,1.1999999718634393,2018-08-14 03:00:00,101.65471255207736
2018-08-14 04:00:00,0.10816031000000001,12.59999999610563,-4.314324638786057e-10,2018-08-14 04:00:00,101.65471255203069
2018-08-14 05:00:00,0.09065287,12.599999995674349,8.444709969279885e-10,2018-08-14 05:00:00,101.65471255210724
2018-08-14 06:00:00,0.06889773,12.599999996518948,-6.468865403182179e-11,2018-08-14 06:00:00,101.65471255210278
2018-08-14 07:00:00,0.047538899999999995,12.599999996454356,-1.2251957774771063e-08,2018-08-14 07:00:00,101.65471255152033
2018-08-14 08:00:00,0.04274497,12.599999984202464,-1.1668410412094146e-08,2018-08-14 08:00:00,101.65471255102156
2018-08-14 09:00:00,0.039545949999999996,12.599999972534112,-4.999999828538539,2018-08-14 09:00:00,101.45698280780216
2018-08-14 10:00:00,0.038463029999999995,7.600000143995632,-4.999999950326531,2018-08-14 10:00:00,101.26466765971276
2018-08-14 11:00:00,0.03998764,2.600000193669157,-1.2000001858535136,2018-08-14 11:00:00,101.21668248428091
2018-08-14 12:00:00,0.04967734,1.4000000078156998,1.2886053595887595e-09,2018-08-14 12:00:00,101.21668248434493
2018-08-14 13:00:00,0.06375594999999999,1.400000009104375,4.999999986853011,2018-08-14 13:00:00,101.53546223350673
2018-08-14 14:00:00,0.05799553,6.399999995957468,3.6821599094095947e-09,2018-08-14 14:00:00,101.53546223372028
2018-08-14 15:00:00,0.05314229,6.399999999639709,-4.999999984395521,2018-08-14 15:00:00,101.26975078454954
2018-08-14 16:00:00,0.06359394,1.4000000152442684,4.999999879884744,2018-08-14 16:00:00,101.58772047691095
2018-08-14 17:00:00,0.06276571,6.399999895129073,-4.999999616986939,2018-08-14 17:00:00,101.27389195095103
2018-08-14 18:00:00,0.06323572,1.400000278142197,-2.7526978690750344e-07,2018-08-14 18:00:00,101.27389193354414
2018-08-14 19:00:00,0.09184613,1.400000002872499,4.999999966359785,2018-08-14 19:00:00,101.7331225804544
2018-08-14 20:00:00,0.08764754000000001,6.399999969231878,-4.999999961109509,2018-08-14 20:00:00,101.29488488386306
2018-08-14 21:00:00,0.09891978,1.4000000081219617,1.825863814505869e-08,2018-08-14 21:00:00,101.2948848856692
2018-08-14 22:00:00,0.10179053,1.4000000263807388,-2.140555492845739e-08,2018-08-14 22:00:00,101.29488488349033
