,action_inds,rewards,actions,cumulative_revenue
28996,3,-0.110429804,TOU_buy,430.74196381698397
28997,4,0.10550000000000001,TOU_discharge,430.847463816984
28998,0,0.030842439562500008,LMP_buy,430.87830625654647
28999,4,0.10550000000000001,TOU_discharge,430.9838062565465
29000,3,-0.11260795700000001,TOU_buy,430.87119829954645
29001,4,0.10550000000000001,TOU_discharge,430.97669829954646
29002,3,-0.110429804,TOU_buy,430.8662684955465
29003,4,0.10550000000000001,TOU_discharge,430.9717684955465
29004,0,0.030842439562500008,LMP_buy,431.002610935109
29005,4,0.10550000000000001,TOU_discharge,431.108110935109
29006,3,-0.11260795700000001,TOU_buy,430.99550297810896
29007,4,0.10550000000000001,TOU_discharge,431.10100297810897
29008,0,0.030842439562500008,LMP_buy,431.13184541767146
29009,4,0.10550000000000001,TOU_discharge,431.23734541767146
29010,3,-0.110429804,TOU_buy,431.1269156136715
29011,4,0.10550000000000001,TOU_discharge,431.2324156136715
29012,4,0.108584375,TOU_discharge,431.3409999886715
29013,0,0.02918253088125001,LMP_buy,431.37018251955277
29014,2,-0.006568486012499997,wait,431.3636140335403
29015,2,-0.006568486012499997,wait,431.3570455475278
29016,4,0.108584375,TOU_discharge,431.4656299225278
29017,3,-0.11365830567499999,TOU_buy,431.3519716168528
29018,0,0.03067708621875001,LMP_buy,431.38264870307154
29019,4,0.108584375,TOU_discharge,431.49123307807156
29020,4,0.108584375,TOU_discharge,431.5998174530716
29021,3,-0.11365830567499999,TOU_buy,431.48615914739656
29022,1,-0.0400776699,LMP_sell,431.4460814774966
29023,0,0.03291891922500001,LMP_buy,431.4790003967216
29024,2,-0.006568486012499997,wait,431.4724319107091
29025,0,0.02843525321250001,LMP_buy,431.50086716392155
29026,4,0.108584375,TOU_discharge,431.6094515389216
29027,0,0.03067708621875001,LMP_buy,431.64012862514033
29028,4,0.108584375,TOU_discharge,431.74871300014036
29029,1,-0.0400776699,LMP_sell,431.7086353302404
29030,0,0.03366619689375001,LMP_buy,431.74230152713415
29031,1,-0.0400776699,LMP_sell,431.7022238572342
29032,0,0.03291891922500001,LMP_buy,431.73514277645916
29033,4,0.108584375,TOU_discharge,431.8437271514592
29034,3,-0.11365830567499999,TOU_buy,431.73006884578416
29035,4,0.108584375,TOU_discharge,431.8386532207842
29036,0,0.03366619689375001,LMP_buy,431.87231941767794
29037,1,-0.0400776699,LMP_sell,431.83224174777797
29038,0,0.03366619689375001,LMP_buy,431.86590794467173
29039,4,0.108584375,TOU_discharge,431.97449231967175
29040,4,0.108584375,TOU_discharge,432.0830766946718
29041,2,-0.004326653006249997,wait,432.0787500416655
29042,2,-0.003579375337499997,wait,432.075170666328
29043,2,-0.003579375337499997,wait,432.0715912909905
29044,3,-0.11141647266874999,TOU_buy,431.9601748183218
29045,0,0.032171641556250005,LMP_buy,431.99234645987804
29046,4,0.108584375,TOU_discharge,432.10093083487806
29047,4,0.108584375,TOU_discharge,432.2095152098781
29048,2,-0.004326653006249997,wait,432.2051885568718
29049,2,-0.003579375337499997,wait,432.2016091815343
29050,3,-0.11141647266874999,TOU_buy,432.0901927088656
29051,0,0.03291891922500001,LMP_buy,432.12311162809056
29052,4,0.11134375,TOU_discharge,432.23445537809056
29053,2,-0.005969138437499997,wait,432.2284862396531
29054,4,0.11134375,TOU_discharge,432.3398299896531
29055,2,-0.004436603062499996,wait,432.33539338659057
29056,2,-0.002904067687499997,wait,432.3324893189031
29057,3,-0.115014085375,TOU_buy,432.2174752335281
29058,4,0.11134375,TOU_discharge,432.3288189835281
29059,0,-0.10007598949999999,LMP_buy,432.2287429940281
29060,0,0.03129542381250001,LMP_buy,432.2600384178406
29061,4,0.11134375,TOU_discharge,432.3713821678406
29062,4,0.11134375,TOU_discharge,432.4827259178406
29063,0,0.03359422687500001,LMP_buy,432.51632014471556
29064,4,0.11134375,TOU_discharge,432.62766389471557
29065,2,-0.004436603062499996,wait,432.62322729165305
29066,3,-0.1173128884375,TOU_buy,432.50591440321557
29067,0,0.03129542381250001,LMP_buy,432.53720982702805
29068,4,0.11134375,TOU_discharge,432.64855357702805
29069,4,0.11134375,TOU_discharge,432.75989732702806
